,u0,t0,te
116,0.0526346995493,514.587968116,73.5324699611
117,0.051412917656,514.665036051,67.8681458698
118,0.053539272627,514.424711712,72.7725240797
119,0.0633097272378,514.918509616,74.1485628115
120,0.0532808652642,513.749272235,73.1110482525
121,0.0689568066115,514.46267649,78.5474370392
122,0.0624475379332,514.505139637,76.741598933
123,0.0673220599333,513.974723789,78.411300415
124,0.0606298083676,514.32641969,81.8966271544
125,0.0600347394376,513.189562043,81.0645892295
126,0.0636023134898,514.701699508,90.123119817
127,0.068386448953,514.295201602,84.2627910137
128,0.0683590376556,514.355888762,86.8739299715
129,0.0582766391466,513.41505523,93.1938932584
130,0.0622022381795,516.073660856,96.6083595785
131,0.059640030518,516.019140138,91.6702908338
132,0.0596587260316,513.188753112,90.6453460142
133,0.0540772953638,514.604907015,87.0018995248
134,0.0555070206752,512.447050216,82.072217569
135,0.0565276825352,515.41566462,84.4659399958
136,0.0564656564913,513.51261018,79.2185303404
137,0.0615900926495,514.181709605,87.3110096491
138,0.0647153211661,512.60586657,83.2784080178
139,0.0629302245843,514.451247073,88.7558900364
140,0.0509111462058,511.820398137,99.0605286646
141,0.0957486367694,516.747507714,99.5319032916
142,0.0841036954138,515.328157189,96.3186590906
143,0.0459148815912,511.114753667,93.2323472809
144,0.0945884021973,516.537359496,94.171162885
145,0.0674558622091,519.066794926,105.576957593
146,0.0646153827936,515.452363321,106.911382526
147,0.0555845781465,512.053859468,106.928599003
148,0.07110210597,514.94569408,109.404476782
149,0.0948365259584,517.185422641,105.226777979
150,0.0383734823252,508.961942899,105.454435006
151,0.0600043876101,511.194772774,105.639142375
152,0.0622651651115,515.904591887,101.734960815
153,0.0688850583671,514.423347499,100.381061946
154,0.0608368290626,514.986484971,88.3240167346
155,0.0595168441518,513.496081647,78.7070535851
156,0.0594423778885,514.941285519,83.0046112375
157,0.0594989455108,514.825396602,83.0280628777
158,0.0553822335637,515.120023509,75.1677595338
159,0.0546422191892,515.151083014,72.4696189753
160,0.0579239786662,514.514987768,74.5319536402
161,0.063871560824,514.740399604,70.784831376
162,0.0618930461611,515.053000652,73.6143330031
163,0.0537909427379,513.848105967,73.4747751973
164,0.0554995795229,514.169699839,78.8679735244
165,0.0645965402962,515.287796865,80.9460997159
166,0.0632423004189,514.913550731,87.24004241
167,0.0576546001147,512.683998564,88.9626262699
168,0.0613190307265,514.842874139,91.2352560884
169,0.0577554391988,512.447564815,93.1681310391
170,0.0744680021946,514.596807717,95.4496931933
171,0.0631880000366,515.841188224,92.5583393313
172,0.0670126433457,512.660905467,89.349104268
173,0.0752039473988,515.253416335,89.0423454111
174,0.0594405270163,516.011243364,84.9827723012
175,0.0663799412977,511.800344557,82.3261775085
176,0.052066201306,512.895268849,84.6542916837
177,0.0507847945558,514.544524505,81.9433590114
178,0.0477695477159,515.02088868,73.3215109542
179,0.0531008949691,515.671227522,66.2904025895
180,0.0487024337495,514.38266,68.6085427195
181,0.0686766984844,513.621155108,64.7807504438
182,0.0572882805668,513.051243655,68.1153862693
183,0.054044402102,514.877638349,66.9419093813
184,0.0633139885297,514.019152844,69.5676716071
185,0.0599125245911,512.962574606,77.6684239449
186,0.0692098537314,515.969330722,67.7404682061
187,0.0640828184011,516.083527271,61.9730660763
188,0.0532097393941,515.883873304,65.0211045849
189,0.0685163442031,514.41223644,64.7079937583
190,0.0665782490305,515.719472748,64.7684354704
191,0.0657612724213,514.898949099,69.9703033462
192,0.0612193787005,513.261827307,76.0150442922
193,0.056269546189,514.078480181,78.9547301932
194,0.0569014948274,514.03302835,76.7152909122
195,0.0539071771765,513.20776984,79.0345187287
196,0.0564274388153,513.4497951,75.3851016153
197,0.0658922122815,514.306133677,78.4080948505
198,0.0568874313796,515.123513506,81.6673112548
199,0.0616937084878,514.774532164,80.4110070293
200,0.0555098134841,515.010076398,73.1019958115
201,0.0509264895491,514.423335801,68.4065805703
202,0.0624061475987,515.157102822,69.3293894462
203,0.0515331693626,514.536563741,58.6585564071
204,0.0556885554396,514.236758226,53.5590380849
205,0.0573834141728,515.320213115,65.6297731043
206,0.0595399552767,513.851947373,69.7493408881
207,0.0581027159067,514.849596762,73.1503895912
208,0.0576516110585,513.782510114,79.5042816506
209,0.0604982803377,515.825147881,70.9833892153
210,0.0606427676292,515.557003787,68.5172745258
211,0.0582241581763,513.560055301,69.9303075307
212,0.056383820457,513.231157692,69.8869312459
213,0.0695809211086,514.319088416,80.2214370097
214,0.0685260400753,516.305740297,80.9131614062
215,0.0743724823752,516.29664888,80.506574024
216,0.0573496781989,512.878983846,74.7919569996
217,0.0536659902917,513.975042415,71.5519695158
218,0.0608934847361,515.127833055,67.8245492464
219,0.0517774385022,514.720248577,61.3786094269
220,0.0583609655355,514.97704267,75.0613775586
221,0.0588466404571,514.958186761,74.7552220215
222,0.0572758154807,513.527064992,69.4684811725
223,0.0553903464714,514.501151005,69.7799287224
224,0.0588274002152,514.79303667,70.0021603188
225,0.0610578988612,513.655972678,71.4296976345
226,0.0515585958072,514.015169046,73.2426725309
227,0.0629190205785,514.110913356,80.3324502031
228,0.062621644466,514.782189706,75.7348524083
229,0.0652728293281,515.277402766,74.4159237183
230,0.0710880115756,514.749184804,76.8542158704
231,0.0600551973839,514.864351034,75.1793202889
232,0.0576973075045,514.098617074,75.4879222069
233,0.0576917172085,514.507762471,69.2193562738
234,0.0522218333482,514.739355681,64.2350670341
235,0.0594580858656,513.900518425,70.2840182997
236,0.0566649164851,515.035931016,69.4423937378
237,0.0580705220316,514.63094538,62.7548813979
238,0.0568600556151,514.907941983,62.3473904698
239,0.0566764349399,514.635508521,60.693535361
240,0.0569155594837,514.901056181,58.4127388011
241,0.056862713491,514.488372827,63.1761877583
242,0.0448501315177,514.540214058,57.3427428769
243,0.0610244776927,513.503365965,59.1317060561
244,0.0453455891089,515.22855109,57.7055246664
245,0.0478025822311,514.751293999,60.1142186354
246,0.0523102240107,515.001156656,59.5817911174
247,0.0575674706902,514.814312134,61.6323240105
248,0.0545949997397,514.598377481,63.0170284389
249,0.0571638221395,514.036873429,61.7636127553
250,0.0580067833044,514.245772394,58.3859950952
251,0.0530964463232,514.774000332,62.5199068651
252,0.0544236405059,513.963949261,58.5362765591
253,0.0549583235464,514.953071143,57.7579068632
254,0.0544717885026,515.145962586,61.0108140136
255,0.0584922693395,515.048797988,65.4445113846
256,0.0527684147345,515.222717291,58.6212261317
257,0.0522211223486,515.500583917,58.7658965762
258,0.0534623442089,514.904532699,55.276469219
259,0.0552070500241,514.730916962,57.240435713
260,0.0585753287883,515.068487813,60.258830154
261,0.0483578699567,514.164034922,58.5790816921
262,0.0576375978251,515.328632669,62.3537496349
263,0.0502853574832,514.414781529,60.6470674605
264,0.0609484562317,514.726393199,62.7789050546
265,0.0521082511707,514.965950171,63.10266644
266,0.0614292707889,513.784969397,68.4025983436
267,0.0538822932208,514.359231624,70.3602965702
268,0.0561684264796,514.858508629,69.2327165652
269,0.0642570527017,514.623355895,71.3775953798
270,0.065778033053,514.227998415,69.6995340871
271,0.0549219700224,514.960463008,73.7835901192
272,0.0512829660713,514.680701744,76.8321781278
273,0.0537605090793,514.284337323,65.2428365303
274,0.0583779736203,514.772193647,64.3443694201
275,0.0543230855639,513.718170434,64.2829990404
276,0.0542230686563,515.382556789,60.5249838313
277,0.0635266046719,515.128372515,71.1676058953
278,0.0504732221387,515.088867357,64.8399131659
279,0.052786280414,514.234654344,61.7756277652
280,0.0575969790926,514.745897303,61.284173016
281,0.0542427159268,514.590688352,59.7323954664
282,0.0555953670195,515.253054354,58.3127072835
283,0.0546195298263,515.521165847,59.2927484746
284,0.0575992741922,514.948137921,65.6584715375
285,0.0514039220913,514.670709865,57.5715665685
286,0.0603425764681,514.783280567,60.4322631814
